Message,num_words,num_uppercase,num_lowercase_words,num_chars,num_special_chars,num_links,num_spam_words,num_digits,label
"Helloooo... Wake up..! ""Sweet"" ""morning"" ""welcomes"" ""You"" ""Enjoy"" ""This Day"" ""with full of joy"".. ""GUD MRNG"".",16,14,7,109,25,0,0,0,ham
ALRITE,1,6,0,6,0,0,0,0,ham
Why must we sit around and wait for summer days to celebrate. Such a magical sight when the worlds dressed in white. Oooooh let there be snow.,27,3,24,142,3,0,0,0,ham
How do you guys go to see movies on your side.,11,1,10,46,1,0,0,0,ham
You didn't have to tell me that...now i'm thinking. Plus he's going to stop all your runs,17,2,15,89,7,0,0,0,ham
Kindly send some one to our flat before  &lt;DECIMAL&gt;  today.,10,8,8,64,5,0,0,0,ham
Nothing lor... A bit bored too... Then y dun u go home early 2 sleep today...,16,3,12,77,9,0,0,1,ham
What time should I tell my friend to be around?,10,2,8,47,1,0,0,0,ham
Yes. that will be fine. Love you. Be safe.,9,3,6,42,4,0,0,0,ham
Thanks chikku..:-) gud nyt:-*,4,1,3,29,8,0,0,0,ham
Is xy in ur car when u picking me up?,10,1,9,37,1,0,0,0,ham
"Yo, any way we could pick something up tonight?",9,1,8,47,2,0,0,0,ham
I've not sent it. He can send me.,8,2,6,33,3,0,0,0,ham
Fine am simply sitting.,4,1,3,23,1,0,0,0,ham
Thts god's gift for birds as humans hav some natural gift frm god..,13,1,12,67,3,0,0,0,ham
Are you coming to day for class.,7,1,6,32,1,0,0,0,ham
Im done. Just studyn in library,6,2,4,31,1,0,0,0,ham
Ok... U enjoy ur shows...,5,2,3,25,6,0,0,0,ham
Anything...,1,1,0,11,3,0,0,0,ham
Wat's my dear doing? Sleeping ah?,6,2,4,33,3,0,0,0,ham
Hi' Test on  &lt;#&gt; rd ....,6,2,3,30,10,0,0,0,ham
Only 2% students solved this CAT question in 'xam... 5+3+2= &lt;#&gt;  9+2+4= &lt;#&gt;  8+6+3= &lt;#&gt;  then 7+2+5=????? Tell me the answer if u r brilliant...1thing.i got d answr.,28,5,20,183,42,0,0,14,ham
Yo do you know anyone  &lt;#&gt;  or otherwise able to buy liquor? Our guy flaked and right now if we don't get a hold of somebody its just 4 loko all night,32,2,29,156,7,0,0,1,ham
"Yeah, we got one lined up for us",8,1,7,32,1,0,0,0,ham
"And stop wondering ""wow is she ever going to stop tm'ing me ?!"" because I will tm you whenever I want because you are MINE ... *laughs*",27,7,21,135,10,0,0,0,ham
Lol yep did that yesterday. Already got my fireplace. Now its just another icon sitting there for me.,18,3,15,101,3,0,0,0,ham
Hey i've booked the pilates and yoga lesson already... Haha,10,2,8,59,4,0,0,0,ham
Are you ok. What happen to behave like this,9,2,7,43,1,0,0,0,ham
You have 1 new message. Please call 08712400200.,8,2,4,48,2,0,0,12,ham
My supervisor find 4 me one lor i thk his students. I havent ask her yet. Tell u aft i ask her.,22,3,18,95,3,0,0,1,ham
"Hello. No news on job, they are making me wait a fifth week! Yeah im up for some woozles and weasels... In exeter still, but be home about 3.",29,4,24,141,8,0,0,1,ham
No message..no responce..what happend?,4,1,3,38,5,0,0,0,ham
We currently have a message awaiting your collection. To collect your message just call 08718723815.,15,2,12,100,2,0,0,11,ham
make that 3! 4 fucks sake?! x,7,0,5,29,3,0,0,2,ham
Leave it. U will always be ignorant.,7,2,5,36,2,0,0,0,ham
Nope but i'll b going 2 sch on fri quite early lor cos mys sis got paper in da morn :-),21,1,18,87,4,0,0,1,ham
at bruce b downs &amp; fletcher now,7,0,7,35,2,0,0,0,ham
Where are you ? You said you would be here when I woke ... :-(,15,3,9,62,7,0,0,0,ham
Tell me whos this pls:-),5,1,4,24,3,0,0,0,ham
"Think i might have to give it a miss. Am teaching til twelve, then have lecture at two. Damn this working thing.",22,3,19,112,4,0,0,0,ham
Id have to check but there's only like 1 bowls worth left,12,1,10,57,1,0,0,1,ham
Yes there were many sweets,5,1,4,26,0,0,0,0,ham
I would but I'm still cozy. And exhausted from last night.nobody went to school or work. Everything is closed.,19,4,15,110,5,0,0,0,ham
U have a secret admirer. REVEAL who thinks U R So special. Call 09065174042. To opt out Reply REVEAL STOP. 1.50 per msg recd. Cust care 07821230901,27,24,13,147,6,0,0,25,ham
Buzzzz! *grins* Did I buzz your ass? Buzz your chest ? Buzz your cock ? Where do you keep your phone ? Is the vibrator on ? Did you feel it shake ?,33,8,20,147,9,0,0,0,ham
Sir send to group mail check it.,7,1,6,32,1,0,0,0,ham
I'm doing da intro covers energy trends n pros n cons... Brief description of nuclear fusion n oso brief history of iter n jet got abt 7 n half pages..,30,2,27,151,6,0,0,1,ham
You dont know you jabo me abi.,7,1,6,30,1,0,0,0,ham
"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",25,1,24,135,3,0,0,0,ham
Not yet had..ya sapna aunty manege y'day hogidhe..chinnu full weak and swalpa black agidhane..,14,1,13,94,7,0,0,0,ham
"Are you being good, baby? :)",6,1,4,28,4,0,0,0,ham
"Mostly sports type..lyk footbl,crckt..",4,1,3,38,5,0,0,0,ham
Ma head dey swell oh. Thanks for making my day,10,2,8,46,1,0,0,0,ham
U should make a fb list,6,1,5,23,0,0,0,0,ham
"Height of Confidence: All the Aeronautics professors wer calld &amp; they wer askd 2 sit in an aeroplane. Aftr they sat they wer told dat the plane ws made by their students. Dey all hurried out of d plane.. Bt only 1 didnt move... He said:""if it is made by my students,this wont even start........ Datz confidence..",57,9,46,316,23,0,0,2,ham
Sary just need Tim in the bollox &it hurt him a lot so he tol me!,16,2,14,65,2,0,0,0,ham
Happy New Year Princess!,4,4,0,24,1,0,0,0,ham
"I'll text carlos and let you know, hang on",9,1,8,42,2,0,0,0,ham
"Don't worry, * is easy once have ingredients!",8,1,6,45,4,0,0,0,ham
I love u 2 my little pocy bell I am sorry but I love u,15,3,11,54,0,0,0,1,ham
"Ok omw now, you at castor?",6,1,5,26,2,0,0,0,ham
Yar lor... Keep raining non stop... Or u wan 2 go elsewhere?,12,3,8,60,7,0,0,1,ham
What u mean u almost done? Done wif sleeping? But i tot u going to take a nap.. Yup i send her liao so i'm picking her up at ard 4 smth lor..,33,4,28,141,7,0,0,1,ham
"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st ""Ur Lovely Friendship""... good morning dear",30,20,15,151,5,0,0,8,ham
"Tonight? Yeah, I'd be down for that",7,3,4,35,3,0,0,0,ham
What should i eat fo lunch senor,7,1,6,32,0,0,0,0,ham
"He said that he had a right giggle when he saw u again! You would possibly be the first person2die from NVQ, but think how much you could for!",29,5,26,142,3,0,0,1,ham
No break time one... How... I come out n get my stuff fr ü?,14,3,11,59,7,0,0,0,ham
"I'm there and I can see you, but you can't see me ? Maybe you should reboot ym ? I seen the buzz",23,4,17,96,5,0,0,0,ham
Do you still have the grinder?,6,1,5,30,1,0,0,0,ham
"Love isn't a decision, it's a feeling. If we could decide who to love, then, life would be much simpler, but then less magical",24,2,22,126,7,0,0,0,ham
K.i did't see you.:)k:)where are you now?,7,1,6,41,8,0,0,0,ham
So i'm doing a list of buyers.,7,1,6,30,2,0,0,0,ham
"No idea, I guess we'll work that out an hour after we're supposed to leave since as usual nobody has any interest in figuring shit out before the last second",30,2,28,157,3,0,0,0,ham
Mm not entirely sure i understood that text but hey. Ho. Which weekend?,13,3,10,71,3,0,0,0,ham
They released vday shirts and when u put it on it makes your bottom half naked instead of those white underwear.,21,1,20,112,1,0,0,0,ham
Don know..he is watching film in computer..,7,1,6,43,4,0,0,0,ham
No b4 Thursday,3,2,1,14,0,0,0,1,ham
"Oh, then your phone phoned me but it disconnected",9,1,8,49,1,0,0,0,ham
Id onluy matters when getting on from offcampus,8,1,7,47,0,0,0,0,ham
"Excellent, I'll see what riley's plans are",7,2,5,42,3,0,0,0,ham
I will see in half an hour,7,1,6,26,0,0,0,0,ham
Ew are you one of them?,6,1,5,23,1,0,0,0,ham
Also hi wesley how've you been,6,1,5,30,1,0,0,0,ham
Ah you see. You have to be in the lingo. I will let you know wot on earth it is when has finished making it!,25,3,22,108,3,0,0,0,ham
Update_Now - 12Mths Half Price Orange line rental: 400mins...Call MobileUpd8 on 08000839402 or call2optout=J5Q,14,11,4,110,7,0,0,19,ham
Imagine Life WITHOUT ME... see.. How fast u are searching me?Don't worry.. l'm always there To disturb U.. Goodnoon..:),19,16,10,119,16,0,0,0,ham
"Hm good morning, headache anyone? :-)",6,1,4,37,5,0,0,0,ham
Yeah no probs - last night is obviously catching up with you... Speak soon,14,2,11,74,4,0,0,0,ham
I might go 2 sch. Yar at e salon now v boring.,12,2,9,46,2,0,0,1,ham
&lt;#&gt;  mins but i had to stop somewhere first.,9,0,9,50,6,0,0,0,ham
"&lt;#&gt;  is fast approaching. So, Wish u a very Happy New Year Happy Sankranti Happy republic day Happy Valentines Day Happy Shivratri Happy Ugadi Happy Fools day Happy May Day Happy Independence Day, Happy Friendship,Mother,Father,Teachers,Childrens Day, &amp; HAPPY BIRTHDAY 4 U. Happy Ganesh festival Happy Dasara Happy Diwali Happy Christmas  &lt;#&gt;  Good Mornings Afternoons, Evenings Nights. RememberI AM the first to WISHING U ALL THESE...your's Raj",66,78,16,461,27,0,0,1,ham
One of the joys in lifeis waking up each daywith thoughts that somewhereSomeone cares enough tosend a warm morning greeting.. -,21,2,18,127,3,0,0,0,ham
I didn't get the second half of that message,9,1,8,44,1,0,0,0,ham
I thank you so much for all you do with selflessness. I love you plenty.,15,2,13,72,2,0,0,0,ham
Am in film ill call you later.,7,1,6,30,1,0,0,0,ham
How dare you change my ring,6,1,5,27,0,0,0,0,ham
You are a very very very very bad girl. Or lady.,11,2,9,48,2,0,0,0,ham
"What part of ""don't initiate"" don't you understand",8,1,7,50,4,0,0,0,ham
I finished my lunch already. U wake up already?,9,2,7,47,2,0,0,0,ham
You still at the game?,5,1,4,22,1,0,0,0,ham
You have got tallent but you are wasting.,8,1,7,41,1,0,0,0,ham
What is your record for one night? :),8,1,6,37,3,0,0,0,ham
"Also sir, i sent you an email about how to log into the usc payment portal. I.ll send you another message that should explain how things are back home. Have a great weekend.",33,3,30,173,5,0,0,0,ham
gonna let me know cos comes bak from holiday that day.  is coming. Don't4get2text me  number.,16,1,15,93,4,0,0,2,ham
Jokin only lar... :-) depends on which phone my father can get lor...,13,1,11,69,9,0,0,0,ham
"Aight, lemme know what's up",5,1,4,27,2,0,0,0,ham
Get ready for  &lt;#&gt;  inches of pleasure...,7,1,6,47,8,0,0,0,ham
Raji..pls do me a favour. Pls convey my Birthday wishes to Nimya. Pls. Today is her birthday.,17,6,11,93,6,0,0,0,ham
;-) ok. I feel like john lennon.,7,1,5,32,5,0,0,0,ham
Cos darren say ü considering mah so i ask ü...,10,1,9,46,3,0,0,0,ham
You are not bothering me but you have to trust my answers. Pls.,13,2,11,63,2,0,0,0,ham
"Wishing you and your family Merry ""X"" mas and HAPPY NEW Year in advance..",14,12,8,73,4,0,0,0,ham
Aight what time you want me to come up?,9,1,8,39,1,0,0,0,ham
Slaaaaave ! Where are you ? Must I summon you to me all the time now ? Don't you wish to come to me on your own anymore?,28,5,20,120,5,0,0,0,ham
Your bill at 3 is £33.65 so thats not bad!,10,1,7,42,2,0,0,5,ham
Let me know how it changes in the next 6hrs. It can even be appendix but you are out of that age range. However its not impossible. So just chill and let me know in 6hrs,36,4,32,169,3,0,0,2,ham
"Hello, yeah i've just got out of the bath and need to do my hair so i'll come up when i'm done, yeah?",23,1,22,101,6,0,0,0,ham
So how's the weather over there?,6,1,5,32,2,0,0,0,ham
"Ok. Not much to do here though. H&M Friday, cant wait. Dunno wot the hell im gonna do for another 3 weeks! Become a slob- oh wait, already done that!",30,7,23,149,9,0,0,1,ham
Die... Now i have e toot fringe again...,8,2,6,40,6,0,0,0,ham
Lol they don't know about my awesome phone. I could click delete right now if I want.,17,3,14,85,3,0,0,0,ham
Ok,1,1,0,2,0,0,0,0,ham
"Awesome question with a cute answer: Someone asked a boy ""how is ur life?"" . . He smiled &amp; answered: . . ""She is fine!"" Gudnite",26,5,17,131,14,0,0,0,ham
Please leave this topic..sorry for telling that..,7,1,6,49,4,0,0,0,ham
Pls send me the correct name da.,7,1,6,32,1,0,0,0,ham
What happened to our yo date?,6,1,5,29,1,0,0,0,ham
Webpage s not available!,4,1,3,24,1,0,0,0,ham
Just woke up. Yeesh its late. But I didn't fall asleep til &lt;#&gt; am :/,15,4,10,74,10,0,0,0,ham
"Dear all, as we know  &lt;#&gt; th is the  &lt;#&gt; th birthday of our loving Gopalettan. We are planning to give a small gift on that day. Those who like to participate in that you are welcome. Please contact our admin team for more details",45,5,40,242,14,0,0,0,ham
K..k...from tomorrow onwards started ah?,5,1,4,40,6,0,0,0,ham
What u talking bout early morning? It's almost noon where your at!,12,2,10,66,3,0,0,0,ham
Fine. Do you remember me.,5,2,3,25,2,0,0,0,ham
"Hi babe its Jordan, how r u? Im home from abroad and lonely, text me back if u wanna chat xxSP visionsms.com Text stop to stopCost 150p 08712400603",28,7,21,147,4,0,0,14,ham
Ok. How many should i buy.,6,2,4,26,2,0,0,0,ham
"Sounds good, keep me posted",5,1,4,27,1,0,0,0,ham
Get a brand new mobile phone by being an agent of The Mob! Plus loads more goodies! For more info just text MAT to 87021.,25,8,18,121,3,0,0,5,ham
Ok. So april. Cant wait,5,3,2,23,2,0,0,0,ham
Boy you best get yo ass out here quick,9,1,8,38,0,0,0,0,ham
I'm now but have to wait till 2 for the bus to pick me.,14,1,12,55,2,0,0,1,ham
Apart from the one i told you about yesterday?,9,1,8,46,1,0,0,0,ham
Ok lor... But buy wat?,5,2,3,22,4,0,0,0,ham
Somebody should go to andros and steal ice,8,1,7,42,0,0,0,0,ham
Don know. I did't msg him recently.,7,2,5,35,3,0,0,0,ham
Take us out shopping and Mark will distract Isaiah.=D,9,4,6,53,2,0,0,0,ham
There is no sense in my foot and penis.,9,1,8,39,1,0,0,0,ham
Okay but i thought you were the expert,8,1,7,38,0,0,0,0,ham
*deep sigh* ... I miss you :-( ... I am really surprised you haven't gone to the net cafe yet to get to me ... Don't you miss me?,29,3,22,129,17,0,0,0,ham
S.s:)i thinl role is like sachin.just standing. Others have to hit.,11,2,9,67,6,0,0,0,ham
Have a great trip to India. And bring the light to everyone not just with the project but with everyone that is lucky to see you smile. Bye. Abiola,29,5,24,147,3,0,0,0,ham
"And very importantly, all we discuss is between u and i only.",12,1,11,61,2,0,0,0,ham
K..k:)how about your training process?,5,1,4,38,5,0,0,0,ham
Ok lor. I ned 2 go toa payoh 4 a while 2 return smth u wan 2 send me there or wat?,22,2,16,82,2,0,0,4,ham
In da car park,4,1,3,14,0,0,0,0,ham
I wish that I was with you. Holding you tightly. Making you see how important you are. How much you mean to me ... How much I need you ... In my life ...,34,8,23,153,12,0,0,0,ham
So i asked how's anthony. Dad. And your bf,9,3,6,42,3,0,0,0,ham
"Wnevr i wana fal in luv vth my books, My bed fals in luv vth me..!'' . Yen madodu, nav pretsorginta, nammanna pretsovru important alwa....!!:) Gud eveB-).",27,5,21,154,20,0,0,0,ham
What Today-sunday..sunday is holiday..so no work..,6,2,4,50,7,0,0,0,ham
"Dear, take care. I am just reaching home.love u a lot.",11,2,9,54,4,0,0,0,ham
staff.science.nus.edu.sg/~phyhcmk/teaching/pc1323,1,0,1,49,8,0,0,4,ham
Have you emigrated or something? Ok maybe 5.30 was a bit hopeful...,12,2,9,67,5,0,0,3,ham
Olol i printed out a forum post by a guy with the exact same  prob which was fixed with a gpu replacement. Hopefully they dont ignore that.,27,2,25,139,2,0,0,0,ham
"Yo, you at jp and hungry like a mofo?",9,1,8,37,2,0,0,0,ham
This is all just creepy and crazy to me.,9,1,8,40,1,0,0,0,ham
Ok... I din get ur msg...,6,2,4,25,6,0,0,0,ham
Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas,20,5,15,113,6,0,0,0,ham
Pathaya enketa maraikara pa',4,1,3,28,1,0,0,0,ham
Even if he my friend he is a priest call him now,12,1,11,48,0,0,0,0,ham
"U so lousy, run already come back then half dead... Hee...",11,2,9,58,7,0,0,0,ham
That's y i said it's bad dat all e gals know u... Wat u doing now?,16,2,14,66,6,0,0,0,ham
Or remind me in a few hrs.,7,1,6,26,1,0,0,0,ham
Hi. Happy New Year. I dont mean to intrude but can you pls let me know how much tuition you paid last semester and how much this semester is. Thanks,30,6,24,148,3,0,0,0,ham
Good Luck! Draw takes place 28th Feb 06. Good Luck! For removal send STOP to 87239 customer services 08708034412,19,11,8,112,3,0,0,20,ham
"Short But Cute : "" Be a good person , but dont try to prove"" ..... Gud mrng...",18,5,9,78,12,0,0,0,ham
Just haven't decided where yet eh ?,7,1,5,35,2,0,0,0,ham
"Wat time liao, where still got.",6,1,5,31,2,0,0,0,ham
Yes watching footie but worried we're going to blow it - Phil Neville?,13,3,9,70,3,0,0,0,ham
I wait 4 ü inside da car park...,8,1,6,32,3,0,0,1,ham
Uncle Abbey! Happy New Year. Abiola,6,6,0,35,2,0,0,0,ham
R u saying i should re order the slippers cos i had to pay for returning it.,17,1,16,76,1,0,0,0,ham
Good evening! this is roger. How are you?,8,2,6,41,3,0,0,0,ham
Small problem in auction:)punj now asking tiwary,7,1,6,48,2,0,0,0,ham
He telling not to tell any one. If so treat for me hi hi hi,15,2,13,59,1,0,0,0,ham
My uncles in Atlanta. Wish you guys a great semester.,10,3,7,53,2,0,0,0,ham
U coming 2 pick me?,5,1,3,19,1,0,0,1,ham
would u fuckin believe it they didnt know i had thurs pre booked off so they re cancelled me AGAIN! that needs to b sacked,25,5,24,122,1,0,0,0,ham
